id,name,description,category,difficulty,region,lat,lon,duration,distance_km,base_visits,family_friendly,dog_friendly,accessible,has_water,price_type,season,duration_hours,official_url
maayan-atarot,מעיין עטרת,"מעיין זורם באזור לטיילים רגליים בשומרון, עם בריכת-מים טבעית בנוף גבעות פתוח.",water,medium,center,31.9982384,35.18393,שעה,2,25,true,false,false,true,free,,1,
tiuli-2,מעיינות ברמת הגולן: טיול רטוב ומרענן לאורך דרך הפטרולים,"יעד טיול לאורך נחל ומקווי מים בצפון הארץ — מסלול באורך כ-3 ק""מ, רמת קושי קלה.",water,easy,north,33.0407,35.6302,כחצי שעה,3,422,false,false,false,false,free,,,
tiuli-36,מעיינות גבתון לתל גזר,"מסלול טיול לאורך נחל ומקווי מים, במרכז הארץ, באורך כ-4 ק""מ ברמת קושי קלה.",water,easy,center,31.8382,34.8668,כשעה,4,2496,false,false,false,false,free,,,
tiuli-147,מעיינות גוש עציון,"מסלול טיול לאורך נחל ומקווי מים, בהרי ירושלים, באורך כ-2 ק""מ ברמת קושי קלה.",water,easy,jerusalem,31.6553,35.1066,כחצי שעה,2,666,false,false,false,false,free,,,
tiuli-286,מעין מעריף להר ערקוב,"טיול במסלול הררי בנגב ובדרום הארץ, באורך של כ-3 ק""מ ברמת קושי בינונית.",mountains,medium,south,30.8232430202962,34.7620296478271,כחצי שעה,3,544,false,false,false,false,free,,,
tiuli-299,מעל החומות – סיור בטיילת הצפונית של ירושלים העתיקה,"יעד טיול באתר ארכיאולוגי בהרי ירושלים — מסלול באורך כ-3 ק""מ, רמת קושי קלה.",archaeology,easy,jerusalem,31.7766109,35.2276142000001,כחצי שעה,3,1337,false,false,false,false,free,,,
lm-8c1d54fe,מערות בית גוברין,מערות בית גוברין — נקודת עניין / טיול באזור ירושלים / הרי יהודה והשפלה,nature,easy,jerusalem,31.605326,34.903718,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-25,"מערת אצבע, עתלית וחרבת קרתה","טיול באתר ארכיאולוגי בצפון הארץ, באורך של כ-3 ק""מ ברמת קושי בינונית.",archaeology,medium,north,32.7141,34.9768,כחצי שעה,3,1825,false,false,false,false,free,,,
lm-d7bd1a8c,מערת בני ברית,מערת בני ברית — מערה / אתר טבע באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.776829,35.03383,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
mearat-hahazirim,מערת החזירים,"מסלול תצפיות בשביל סובב זכרון יעקב על רכס הכרמל, הכולל מצפים לזכר נופלים, מערה עם טיפוס קל ותצפית שקיעה מרשימה אל הים התיכון.",viewpoints,medium,north,32.5620681,34.9356983,שעה עד שעתיים,2,110,true,false,false,false,free,,1.5,https://www.maslulim-israel.co.il/tracks/%d7%9e%d7%a2%d7%a8%d7%aa-%d7%94%d7%97%d7%96%d7%99%d7%a8%d7%99%d7%9d-%d7%91%d7%a9%d7%91%d7%99%d7%9c-%d7%a1%d7%95%d7%91%d7%91-%d7%96%d7%9b%d7%a8%d7%95%d7%9f-%d7%99%d7%a2%d7%a7%d7%91-%d7%9e%d7%a1%d7%9c/
stalactite-cave,מערת הנטיפים (אבשלום),"מערת נטיפים תת-קרקעית מרהיבה בשפלת יהודה, המוכרזת כשמורת טבע - תצורות-סלע מרשימות שהתפתחו לאורך אלפי שנים, מוצגות במסלול-הליכה מוארך ומתוחזק.",nature,easy,center,31.755805,35.0238397,שעה,0.8,180,true,false,false,false,paid,,1,
tiuli-60,מערת התאומים ונחל המערה,"מסלול טיול לאורך נחל ומקווי מים, בהרי ירושלים, באורך כ-7 ק""מ ברמת קושי בינונית.",water,medium,jerusalem,31.727,35.0227,כ-2 שעות,7,1093,false,false,false,false,free,,,
tiuli-12,מערת קשת ומערת נמר,"מסלול טיול באתר ארכיאולוגי, בצפון הארץ, באורך כ-2 ק""מ ברמת קושי בינונית.",archaeology,medium,north,33.0774,35.1981,כחצי שעה,2,1032,false,false,false,false,free,,,
lm-8218b442,מערת שמשון,מערת שמשון — מערה / אתר טבע באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.764352,35.022712,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
nahal-bazelet-falls,מפל בזלת,"מפל בזלת גבוה ומרשים בערוץ נחל בזלת ברמת הגולן, הנשקף מנקודת תצפית לאורך מצוקי הנחל - מרשים במיוחד בשיא החורף, לאחר גשמים מרובים והפשרת שלגים.",water,easy,north,32.919258,35.797064,כשעה,2.4,55,true,false,false,true,free,winter,1,https://www.maslulim-israel.co.il/tracks/%d7%a9%d7%99%d7%98%d7%a4%d7%95%d7%9f-%d7%91%d7%9e%d7%a4%d7%9c-%d7%91%d7%96%d7%9c%d7%aa-%d7%a6%d7%a4%d7%99%d7%99%d7%94-%d7%91%d7%a9%d7%99%d7%98%d7%a4%d7%95%d7%9f-%d7%91%d7%9e%d7%a4%d7%9c-%d7%a0/
lm-00a8fe51,מפל בניאס,מפל בניאס — מפל / אתר טבע באזור צפון / גולן וחרמון,water,easy,north,33.237,35.677,,0,0,true,false,false,true,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tanur,מפל תנור,"מפל המים הגבוה בישראל, בנחל עיון הזורם מיער עירוני שופע צמחייה בגבול הלבנון.",water,easy,north,33.2075,35.5722,2 שעות,3.5,9400,false,false,false,false,free,,,
tiuli-50,מצדה,"יעד טיול בטבע פתוח באזור ים המלח ומדבר יהודה — מסלול באורך כ-2 ק""מ, רמת קושי קלה.",nature,easy,deadsea,31.3125,35.3646,כחצי שעה,2,483,false,false,false,false,free,,,
masada,מצדה,"מבצר הורדוס הניצב על צוק מדברי מעל ים המלח, אתר מורשת עולמית של אונסק""ו ומקום עמידתם האחרונה של המורדים בעת המרד הגדול ברומאים.",archaeology,hard,deadsea,31.3157,35.3529,3 שעות,4.5,15420,false,false,false,false,free,,,
montfort-castle,מצודת מונפורט,"שרידי מצודת אבירים צלבנית דרמטית, בנויה על רכס-סלע צר ותלול המשקיף על נחל כזיב בגליל המערבי - מהמצודות המצולמות והמבוקרות ביותר בישראל, בסוף שביל-הליכה משמעותי דרך היער.",heritage,medium,north,33.0444555,35.2266186,כשעתיים,3,300,true,false,false,false,free,,2,
lm-3c88ad87,מצפה אופיר,מצפה אופיר — תצפית באזור צפון / גולן,viewpoints,easy,north,32.8148,35.6627,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
lm-f66842da,מצפה בניה בהרי נפתלי,מצפה בניה בהרי נפתלי — תצפית באזור צפון / גליל עליון,viewpoints,easy,north,33.2479,35.5515,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/trips/2934/
lm-499e9477,מצפה גדות,מצפה גדות — תצפית / מורשת באזור צפון / גולן,viewpoints,easy,north,33.0135,35.6414,,0,0,true,false,false,false,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
lm-0cfce515,מצפה הראל,מצפה הראל — תצפית / מורשת באזור שפלה,viewpoints,easy,center,31.8077,34.9642,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
mitzpe-yair-ramat-rachel,מצפה יאיר,"נקודת תצפית קצרה וקסומה בקיבוץ רמת רחל בדרום ירושלים, עם נוף שקיעה עוצר-נשימה על העיר וסיפור זיכרון נוגע-ללב.",viewpoints,easy,jerusalem,31.7403163,35.2178825,עד רבע שעה,0.2,80,true,false,false,false,free,,0.25,https://www.maslulim-israel.co.il/tracks/%d7%9e%d7%a6%d7%a4%d7%94-%d7%99%d7%90%d7%99%d7%a8-%d7%91%d7%a9%d7%a7%d7%99%d7%a2%d7%94-%d7%aa%d7%a6%d7%a4%d7%99%d7%aa-%d7%a9%d7%a7%d7%99%d7%a2%d7%94-%d7%a7%d7%a1%d7%95%d7%9e%d7%94-%d7%a2%d7%9c-%d7%99/
mitzpe-knaf,מצפה כנף,"טיילת נגישה ומישורית ברמת הגולן, לאורך שלושה לוקיישנים צילומיים מול נוף הכנרת - וסיומה בנדנדת עץ ענקית מעל צוק מבוא חמה.",viewpoints,easy,north,32.870414,35.694758,כשעה,1.3,160,true,false,true,false,free,,1,https://www.maslulim-israel.co.il/tracks/%d7%9e%d7%a6%d7%a4%d7%94-%d7%9b%d7%a0%d7%a3-%d7%aa%d7%a6%d7%a4%d7%99%d7%aa-%d7%a0%d7%93%d7%a0%d7%93%d7%94-%d7%9e%d7%a8%d7%94%d7%99%d7%91%d7%94-%d7%95%d7%98%d7%99%d7%99%d7%9c%d7%aa-%d7%99%d7%a4%d7%94/
lm-f18156fb,מצפה כנרת מנדל,מצפה כנרת מנדל — תצפית באזור צפון / גולן,viewpoints,easy,north,32.7,35.6462,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/trips/accessible_hiking_trails/accessible_hiking_trails_north/mitzpe_kinneret_mandel/
lm-82da1540,מצפה מעלה עלי,מצפה מעלה עלי — תצפית באזור נגב,viewpoints,easy,south,30.9459,35.1593,,0,0,true,false,false,false,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
lm-b40bf2a7,מצפה נמרוד,מצפה נמרוד — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,32.9718,35.5336,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-e0bb8d0c,מצפה קוניטרה,מצפה קוניטרה — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,33.1085,35.8008,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-f3528a94,מצפור בית ציידא,מצפור בית ציידא — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,32.8887,35.6926,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-6fdd7cf9,מצפור גולני,מצפור גולני — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,33.2249,35.6901,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-c161ce5b,מצפור דרך השלום,מצפור דרך השלום — תצפית / פסגה באזור ערבה / הרי אילת,viewpoints,easy,south,30.7788,35.2935,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-9586af82,מצפור המוחרקה,מצפור המוחרקה — תצפית באזור צפון / כרמל,viewpoints,easy,north,32.65,35.071389,,0,0,true,false,false,false,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
lm-e69e007b,מצפור המכתש הקטן,מצפור המכתש הקטן — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.9398,35.1631,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-732c843c,מצפור הר אבנון,מצפור הר אבנון — תצפית / מסלול קצר באזור נגב,viewpoints,easy,south,30.9715,34.9825,,0,0,true,false,false,false,free,,,https://www.parks.org.il/trip/page/2/
lm-01bc4894,מצפור הר אדיר,מצפור הר אדיר — תצפית / מורשת באזור צפון / גליל עליון,viewpoints,easy,north,33.0336,35.3698,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
lm-f1de4c67,מצפור הר בנטל,מצפור הר בנטל — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,33.1288,35.7858,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-f1a737da,מצפור הר ברך,מצפור הר ברך — תצפית / פסגה באזור ערבה / הרי אילת,viewpoints,easy,south,29.79242,34.91584,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-ef4847b1,מצפור הר טייסים,מצפור הר טייסים — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,viewpoints,easy,jerusalem,31.7721,35.0886,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-192ff7d7,מצפור הר תבור,מצפור הר תבור — תצפית / פסגה באזור צפון / גליל תחתון עמקים וגלבוע,viewpoints,easy,north,32.7066,35.3686,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-ceacddf3,מצפור ויניה,מצפור ויניה — תצפית באזור צפון / גלבוע,viewpoints,easy,north,32.5231,35.3876,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
lm-274f0a51,מצפור חגי,מצפור חגי — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.887672,34.791927,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-a18fd6d1,מצפור יפתח,מצפור יפתח — תצפית / פסגה באזור צפון / גליל עליון ואצבע הגליל,viewpoints,easy,north,33.1305,35.5559,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-006070d9,מצפור ליפא גל,מצפור ליפא גל — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.8223,34.7413,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/
lm-677fa7b3,מצפור מואב,מצפור מואב — תצפית באזור נגב / ערד,viewpoints,easy,south,31.2606,35.2422,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
lm-d239ff32,מצפור מונפור,מצפור מונפור — תצפית באזור צפון / גליל מערבי,viewpoints,easy,north,33.0466554,35.2223152,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
lm-88df0177,מצפור ערוד,מצפור ערוד — תצפית באזור נגב / הר הנגב,viewpoints,easy,south,30.4969,34.6469,,0,0,true,false,false,false,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
